year,age,sex,people
2056,40,1,98
2056,41,1,98
2056,42,1,99
2056,43,1,104
2056,44,1,117
2056,45,1,99
2056,46,1,86
2056,47,1,98
2056,48,1,100
2056,49,1,103
2056,50,1,103
2056,51,1,103
2056,52,1,108
2056,53,1,111
2056,54,1,120
2056,55,1,124
2056,56,1,147
2056,57,1,135
2056,58,1,127
2056,59,1,152
2056,60,1,151
2056,61,1,150
2056,62,1,149
2056,63,1,149
2056,64,1,147
2056,65,1,145
2056,66,1,151
2056,67,1,137
2056,68,1,149
2056,69,1,133
2056,70,1,127
2056,71,1,140
2056,72,1,148
2056,73,1,149
2056,74,1,154
2056,75,1,154
2056,76,1,147
2056,77,1,146
2056,78,1,137
2056,79,1,125
2056,80,1,130
2056,81,1,107
2056,82,1,100
2056,83,1,95
2056,84,1,88
2056,85,1,85
2056,86,1,82
2056,87,1,75
2056,88,1,69
2056,89,1,59
2056,90,1,55
2056,91,1,47
2056,92,1,40
2056,93,1,34
2056,94,1,27
2056,95,1,21
2056,96,1,16
2056,97,1,12
2056,98,1,9
2056,99,1,6
2056,100,1,16
2056,0,2,54
2056,1,2,59
2056,2,2,59
2056,3,2,59
2056,4,2,60
2056,5,2,60
2056,6,2,60
2056,7,2,60
2056,8,2,61
2056,9,2,61
2056,10,2,62
2056,11,2,62
2056,12,2,62
2056,13,2,62
2056,14,2,63
2056,15,2,64
2056,16,2,65
2056,17,2,67
2056,18,2,68
2056,19,2,70
2056,20,2,72
2056,21,2,76
2056,22,2,78
2056,23,2,81
2056,24,2,83
2056,25,2,85
2056,26,2,87
2056,27,2,89
2056,28,2,91
2056,29,2,92
2056,30,2,93
2056,31,2,93
2056,32,2,94
2056,33,2,94
2056,34,2,95
2056,35,2,95
2056,36,2,95
2056,37,2,95
2056,38,2,95
2056,39,2,96
2056,40,2,96
2056,41,2,96
2056,42,2,98
2056,43,2,102
2056,44,2,115
2056,45,2,99
2056,46,2,85
2056,47,2,97
2056,48,2,98
2056,49,2,101
2056,50,2,101
2056,51,2,102
2056,52,2,106
2056,53,2,110
2056,54,2,119
2056,55,2,124
2056,56,2,147
2056,57,2,136
2056,58,2,129
2056,59,2,154
2056,60,2,154
2056,61,2,155
2056,62,2,154
2056,63,2,156
2056,64,2,151
2056,65,2,150
2056,66,2,157
2056,67,2,147
2056,68,2,160
2056,69,2,145
2056,70,2,142
2056,71,2,159
2056,72,2,170
2056,73,2,174
2056,74,2,182
2056,75,2,185
2056,76,2,181
2056,77,2,181
2056,78,2,173
2056,79,2,162
2056,80,2,170
2056,81,2,144
2056,82,2,137
2056,83,2,131
2056,84,2,127
2056,85,2,124
2056,86,2,120
2056,87,2,113
2056,88,2,105
2056,89,2,92
2056,90,2,90
2056,91,2,80
2056,92,2,71
2056,93,2,62
2056,94,2,51
2056,95,2,41
2056,96,2,32
2056,97,2,24
2056,98,2,17
2056,99,2,11
2056,100,2,26
2057,0,1,59
2057,1,1,64
2057,2,1,64
2057,3,1,65
2057,4,1,65
2057,5,1,66
2057,6,1,67
2057,7,1,67
2057,8,1,67
2057,9,1,67
2057,10,1,68
2057,11,1,68
2057,12,1,69
2057,13,1,69
2057,14,1,70
2057,15,1,70
2057,16,1,71
2057,17,1,72
2057,18,1,74
2057,19,1,76
2057,20,1,77
2057,21,1,80
2057,22,1,83
2057,23,1,86
2057,24,1,88
2057,25,1,90
2057,26,1,92
2057,27,1,94
2057,28,1,95
2057,29,1,97
2057,30,1,98
2057,31,1,98
2057,32,1,98
2057,33,1,98
2057,34,1,98
2057,35,1,98
2057,36,1,98
2057,37,1,97
2057,38,1,97
2057,39,1,98
2057,40,1,98
2057,41,1,98
2057,42,1,97
2057,43,1,99
2057,44,1,103
2057,45,1,117
2057,46,1,99
2057,47,1,85
2057,48,1,98
2057,49,1,99
2057,50,1,102
2057,51,1,102
2057,52,1,102
2057,53,1,107
2057,54,1,111
2057,55,1,119
2057,56,1,123
2057,57,1,146
2057,58,1,135
2057,59,1,126
2057,60,1,152
2057,61,1,150
2057,62,1,150
2057,63,1,148
2057,64,1,149
2057,65,1,146
2057,66,1,144
2057,67,1,149
2057,68,1,136
2057,69,1,147
2057,70,1,132
2057,71,1,125
2057,72,1,138
2057,73,1,146
2057,74,1,146
2057,75,1,150
2057,76,1,150
2057,77,1,143
2057,78,1,141
2057,79,1,132
2057,80,1,120
2057,81,1,124
2057,82,1,102
2057,83,1,95
2057,84,1,89
2057,85,1,83
2057,86,1,80
2057,87,1,76
2057,88,1,69
2057,89,1,62
2057,90,1,52
2057,91,1,48
2057,92,1,40
2057,93,1,33
2057,94,1,27
2057,95,1,21
2057,96,1,17
2057,97,1,12
2057,98,1,9
2057,99,1,6
2057,100,1,16
2057,0,2,53
2057,1,2,58
2057,2,2,59
2057,3,2,59
2057,4,2,59
2057,5,2,60
2057,6,2,60
2057,7,2,60
2057,8,2,60
2057,9,2,61
2057,10,2,61
2057,11,2,62
2057,12,2,62
2057,13,2,62
2057,14,2,62
2057,15,2,63
2057,16,2,64
2057,17,2,65
2057,18,2,67
2057,19,2,68
2057,20,2,70
2057,21,2,72
2057,22,2,75
2057,23,2,78
2057,24,2,81
2057,25,2,83
2057,26,2,85
2057,27,2,88
2057,28,2,89
2057,29,2,91
2057,30,2,93
2057,31,2,93
2057,32,2,94
2057,33,2,94
2057,34,2,94
2057,35,2,95
2057,36,2,95
2057,37,2,95
2057,38,2,95
2057,39,2,95
2057,40,2,96
2057,41,2,96
2057,42,2,96
2057,43,2,98
2057,44,2,102
2057,45,2,115
2057,46,2,99
2057,47,2,85
2057,48,2,97
2057,49,2,98
2057,50,2,101
2057,51,2,101
2057,52,2,102
2057,53,2,106
2057,54,2,110
2057,55,2,119
2057,56,2,124
2057,57,2,146
2057,58,2,136
2057,59,2,129
2057,60,2,154
2057,61,2,154
2057,62,2,155
2057,63,2,153
2057,64,2,155
2057,65,2,151
2057,66,2,149
2057,67,2,156
2057,68,2,146
2057,69,2,159
2057,70,2,144
2057,71,2,141
2057,72,2,158
2057,73,2,168
2057,74,2,172
2057,75,2,180
2057,76,2,182
2057,77,2,178
2057,78,2,178
2057,79,2,169
2057,80,2,158
2057,81,2,166
2057,82,2,140
2057,83,2,133
2057,84,2,127
2057,85,2,121
2057,86,2,118
2057,87,2,114
2057,88,2,106
2057,89,2,97
2057,90,2,84
2057,91,2,81
2057,92,2,71
2057,93,2,62
2057,94,2,52
2057,95,2,42
2057,96,2,32
2057,97,2,24
2057,98,2,18
2057,99,2,12
2057,100,2,27
2058,0,1,58
2058,1,1,63
2058,2,1,64
2058,3,1,65
2058,4,1,65
2058,5,1,65
2058,6,1,66
2058,7,1,67
2058,8,1,67
2058,9,1,67
2058,10,1,67
2058,11,1,68
2058,12,1,68
2058,13,1,69
2058,14,1,69
2058,15,1,69
2058,16,1,70
2058,17,1,71
2058,18,1,72
2058,19,1,74
2058,20,1,76
2058,21,1,77
2058,22,1,80
2058,23,1,83
2058,24,1,86
2058,25,1,88
2058,26,1,90
2058,27,1,92
2058,28,1,94
2058,29,1,95
2058,30,1,97
2058,31,1,98
2058,32,1,98
2058,33,1,98
2058,34,1,97
2058,35,1,98
2058,36,1,98
2058,37,1,97
2058,38,1,97
2058,39,1,97
2058,40,1,97
2058,41,1,97
2058,42,1,98
2058,43,1,97
2058,44,1,99
2058,45,1,103
2058,46,1,117
2058,47,1,98
2058,48,1,85
2058,49,1,97
2058,50,1,99
2058,51,1,102
2058,52,1,102
2058,53,1,102
2058,54,1,107
2058,55,1,110
2058,56,1,119
2058,57,1,123
2058,58,1,146
2058,59,1,134
2058,60,1,126
2058,61,1,151
2058,62,1,149
2058,63,1,149
2058,64,1,147
2058,65,1,147
2058,66,1,144
2058,67,1,143
2058,68,1,148
2058,69,1,135
2058,70,1,146
2058,71,1,130
2058,72,1,123
2058,73,1,135
2058,74,1,143
2058,75,1,143
2058,76,1,146
2058,77,1,146
2058,78,1,138
2058,79,1,136
2058,80,1,127
2058,81,1,115
2058,82,1,119
2058,83,1,97
2058,84,1,90
2058,85,1,84
2058,86,1,77
2058,87,1,74
2058,88,1,69
2058,89,1,62
2058,90,1,55
2058,91,1,45
2058,92,1,41
2058,93,1,33
2058,94,1,27
2058,95,1,22
2058,96,1,17
2058,97,1,13
2058,98,1,9
2058,99,1,6
2058,100,1,16
2058,0,2,53
2058,1,2,58
2058,2,2,58
2058,3,2,59
2058,4,2,59
2058,5,2,59
2058,6,2,60
2058,7,2,60
2058,8,2,60
2058,9,2,60
2058,10,2,60
2058,11,2,61
2058,12,2,62
2058,13,2,62
2058,14,2,62
2058,15,2,62
2058,16,2,63
2058,17,2,63
2058,18,2,65
2058,19,2,67
2058,20,2,68
2058,21,2,70
2058,22,2,72
2058,23,2,75
2058,24,2,78
2058,25,2,81
2058,26,2,83
2058,27,2,86
2058,28,2,88
2058,29,2,90
2058,30,2,92
2058,31,2,93
2058,32,2,93
2058,33,2,94
2058,34,2,94
2058,35,2,95
2058,36,2,95
2058,37,2,95
2058,38,2,95
2058,39,2,95
2058,40,2,95
2058,41,2,96
2058,42,2,96
2058,43,2,96
2058,44,2,98
2058,45,2,102
2058,46,2,115
2058,47,2,99
2058,48,2,85
2058,49,2,97
2058,50,2,98
2058,51,2,101
2058,52,2,101
2058,53,2,102
2058,54,2,106
2058,55,2,110
2058,56,2,119
2058,57,2,124
2058,58,2,146
2058,59,2,135
2058,60,2,129
2058,61,2,154
2058,62,2,153
2058,63,2,155
2058,64,2,153
2058,65,2,155
2058,66,2,150
2058,67,2,149
2058,68,2,156
2058,69,2,145
2058,70,2,158
2058,71,2,143
2058,72,2,140
2058,73,2,156
2058,74,2,166
2058,75,2,171
2058,76,2,178
2058,77,2,180
2058,78,2,175
2058,79,2,175
2058,80,2,166
2058,81,2,154
2058,82,2,161
2058,83,2,136
2058,84,2,128
2058,85,2,122
2058,86,2,116
2058,87,2,112
2058,88,2,107
2058,89,2,99
2058,90,2,89
2058,91,2,76
2058,92,2,72
2058,93,2,61
2058,94,2,52
2058,95,2,43
2058,96,2,33
2058,97,2,25
2058,98,2,18
2058,99,2,13
2058,100,2,27
2059,0,1,58
2059,1,1,63
2059,2,1,64
2059,3,1,64
2059,4,1,65
2059,5,1,65
2059,6,1,66
2059,7,1,66
2059,8,1,67
2059,9,1,67
2059,10,1,67
2059,11,1,67
2059,12,1,68
2059,13,1,68
2059,14,1,69
2059,15,1,69
2059,16,1,69
2059,17,1,70
2059,18,1,71
2059,19,1,72
2059,20,1,74
2059,21,1,76
2059,22,1,77
2059,23,1,80
2059,24,1,83
2059,25,1,85
2059,26,1,88
2059,27,1,90
2059,28,1,92
2059,29,1,94
2059,30,1,95
2059,31,1,97
2059,32,1,98
2059,33,1,98
2059,34,1,97
2059,35,1,97
2059,36,1,97
2059,37,1,98
2059,38,1,97
2059,39,1,97
2059,40,1,97
2059,41,1,97
2059,42,1,97
2059,43,1,97
2059,44,1,97
2059,45,1,99
2059,46,1,103
2059,47,1,116
2059,48,1,98
2059,49,1,85
2059,50,1,97
2059,51,1,99
2059,52,1,101
2059,53,1,101
2059,54,1,101
2059,55,1,106
2059,56,1,110
2059,57,1,118
2059,58,1,122
2059,59,1,145
2059,60,1,133
2059,61,1,125
2059,62,1,150
2059,63,1,149
2059,64,1,148
2059,65,1,146
2059,66,1,146
2059,67,1,143
2059,68,1,141
2059,69,1,146
2059,70,1,133
2059,71,1,144
2059,72,1,128
2059,73,1,121
2059,74,1,133
2059,75,1,140
2059,76,1,139
2059,77,1,142
2059,78,1,141
2059,79,1,133
2059,80,1,131
2059,81,1,121
2059,82,1,109
2059,83,1,113
2059,84,1,91
2059,85,1,84
2059,86,1,78
2059,87,1,72
2059,88,1,67
2059,89,1,62
2059,90,1,55
2059,91,1,48
2059,92,1,38
2059,93,1,34
2059,94,1,27
2059,95,1,22
2059,96,1,17
2059,97,1,13
2059,98,1,9
2059,99,1,6
2059,100,1,16
2059,0,2,52
2059,1,2,57
2059,2,2,58
2059,3,2,58
2059,4,2,59
2059,5,2,59
2059,6,2,59
2059,7,2,60
2059,8,2,60
2059,9,2,60
2059,10,2,60
2059,11,2,60
2059,12,2,61
2059,13,2,61
2059,14,2,62
2059,15,2,62
2059,16,2,62
2059,17,2,63
2059,18,2,63
2059,19,2,65
2059,20,2,67
2059,21,2,68
2059,22,2,70
2059,23,2,72
2059,24,2,75
2059,25,2,79
2059,26,2,81
2059,27,2,84
2059,28,2,86
2059,29,2,88
2059,30,2,90
2059,31,2,92
2059,32,2,93
2059,33,2,94
2059,34,2,94
2059,35,2,94
2059,36,2,95
2059,37,2,95
2059,38,2,95
2059,39,2,95
2059,40,2,95
2059,41,2,95
2059,42,2,96
2059,43,2,96
2059,44,2,96
2059,45,2,98
2059,46,2,102
2059,47,2,115
2059,48,2,99
2059,49,2,85
2059,50,2,97
2059,51,2,98
2059,52,2,101
2059,53,2,101
2059,54,2,102
2059,55,2,106
2059,56,2,110
2059,57,2,119
2059,58,2,124
2059,59,2,146
2059,60,2,135
2059,61,2,128
2059,62,2,154
2059,63,2,153
2059,64,2,154
2059,65,2,152
2059,66,2,154
2059,67,2,150
2059,68,2,148
2059,69,2,155
2059,70,2,144
2059,71,2,157
2059,72,2,142
2059,73,2,139
2059,74,2,155
2059,75,2,165
2059,76,2,168
2059,77,2,175
2059,78,2,177
2059,79,2,172
2059,80,2,171
2059,81,2,162
2059,82,2,150
2059,83,2,156
2059,84,2,131
2059,85,2,123
2059,86,2,116
2059,87,2,110
2059,88,2,105
2059,89,2,99
2059,90,2,91
2059,91,2,81
2059,92,2,68
2059,93,2,63
2059,94,2,52
2059,95,2,42
2059,96,2,34
2059,97,2,25
2059,98,2,18
2059,99,2,13
2059,100,2,28
2060,0,1,57
2060,1,1,62
2060,2,1,63
2060,3,1,64
2060,4,1,64
2060,5,1,65
2060,6,1,65
2060,7,1,66
2060,8,1,66
2060,9,1,67
2060,10,1,67
2060,11,1,67
2060,12,1,67
2060,13,1,68
2060,14,1,68
2060,15,1,69
2060,16,1,69
2060,17,1,69
2060,18,1,70
2060,19,1,71
2060,20,1,72
2060,21,1,74
2060,22,1,76
2060,23,1,77
2060,24,1,80
2060,25,1,83
2060,26,1,85
2060,27,1,88
2060,28,1,90
2060,29,1,92
2060,30,1,94
2060,31,1,95
2060,32,1,97
2060,33,1,97
2060,34,1,97
2060,35,1,97
2060,36,1,97
2060,37,1,97
2060,38,1,97
2060,39,1,97
2060,40,1,97
2060,41,1,97
2060,42,1,97
2060,43,1,97
2060,44,1,97
2060,45,1,97
2060,46,1,98
2060,47,1,102
2060,48,1,116
2060,49,1,98
2060,50,1,84
2060,51,1,96
2060,52,1,98
2060,53,1,101
2060,54,1,101
2060,55,1,101
2060,56,1,106
2060,57,1,110
2060,58,1,118
2060,59,1,122
2060,60,1,144
2060,61,1,133
2060,62,1,124
2060,63,1,149
2060,64,1,148
2060,65,1,147
2060,66,1,145
2060,67,1,145
2060,68,1,142
2060,69,1,140
2060,70,1,145
2060,71,1,131
2060,72,1,141
2060,73,1,126
2060,74,1,119
2060,75,1,130
2060,76,1,136
2060,77,1,135
2060,78,1,137
2060,79,1,136
2060,80,1,128
2060,81,1,125
2060,82,1,116
2060,83,1,104
2060,84,1,106
2060,85,1,86
2060,86,1,79
2060,87,1,73
2060,88,1,66
2060,89,1,61
2060,90,1,55
2060,91,1,48
2060,92,1,40
2060,93,1,32
2060,94,1,27
2060,95,1,22
2060,96,1,17
2060,97,1,13
2060,98,1,9
2060,99,1,6
2060,100,1,17
2060,0,2,52
2060,1,2,57
2060,2,2,57
2060,3,2,58
2060,4,2,58
2060,5,2,59
2060,6,2,59
2060,7,2,59
2060,8,2,60
2060,9,2,60
2060,10,2,60
2060,11,2,60
2060,12,2,60
2060,13,2,61
2060,14,2,61
2060,15,2,62
2060,16,2,62
2060,17,2,62
2060,18,2,63
2060,19,2,64
2060,20,2,65
2060,21,2,67
2060,22,2,68
2060,23,2,70
2060,24,2,72
2060,25,2,76
2060,26,2,79
2060,27,2,82
2060,28,2,84
2060,29,2,87
2060,30,2,89
2060,31,2,91
2060,32,2,92
2060,33,2,94
2060,34,2,94
2060,35,2,94
2060,36,2,94
2060,37,2,95
2060,38,2,95
2060,39,2,95
2060,40,2,95
2060,41,2,95
2060,42,2,95
2060,43,2,96
2060,44,2,96
2060,45,2,96
2060,46,2,98
2060,47,2,102
2060,48,2,115
2060,49,2,99
2060,50,2,85
2060,51,2,97
2060,52,2,98
2060,53,2,101
2060,54,2,101
2060,55,2,102
2060,56,2,106
2060,57,2,110
2060,58,2,119
2060,59,2,124
2060,60,2,146
2060,61,2,135
2060,62,2,128
2060,63,2,153
2060,64,2,153
2060,65,2,154
2060,66,2,152
2060,67,2,154
2060,68,2,149
2060,69,2,147
2060,70,2,154
2060,71,2,143
2060,72,2,156
2060,73,2,141
2060,74,2,138
2060,75,2,153
2060,76,2,163
2060,77,2,166
2060,78,2,173
2060,79,2,174
2060,80,2,168
2060,81,2,167
2060,82,2,157
2060,83,2,145
2060,84,2,151
2060,85,2,126
2060,86,2,117
2060,87,2,110
2060,88,2,103
2060,89,2,98
2060,90,2,91
2060,91,2,82
2060,92,2,72
2060,93,2,59
2060,94,2,53
2060,95,2,42
2060,96,2,34
2060,97,2,26
2060,98,2,19
2060,99,2,13
2060,100,2,29
